Camera,Species,Date,Time,Hour
HC2,CANLAT,1/15/21,17:07:34,17
HC2,SYLAUD,1/15/21,19:38:38,19
HC2,SYLAUD,1/15/21,20:28:37,20
HC2,RATNOR,1/16/21,0:58:41,0
HC2,SYLAUD,1/16/21,4:10:09,4
HC2,MELCRI,1/16/21,7:29:13,7
HC2,MELCRI,1/16/21,7:29:24,7
HC2,MELCRI,1/16/21,8:18:21,8
HC2,CANLAT,1/16/21,15:52:27,15
HC2,MELCRI,1/16/21,17:07:37,17
HC2,EUPCYA,1/16/21,17:31:39,17
HC2,SYLAUD,1/16/21,17:51:34,17
HC2,SYLAUD,1/16/21,17:51:57,17
HC2,RATNOR,1/16/21,21:52:07,21
HC2,RATNOR,1/16/21,21:52:17,21
HC2,SYLAUD,1/17/21,2:27:00,2
HC2,SYLAUD,1/17/21,5:01:39,5
HC2,SYLAUD,1/17/21,5:01:49,5
HC2,SYLAUD,1/17/21,5:01:59,5
HC2,SYLAUD,1/17/21,5:02:10,5
HC2,SYLAUD,1/17/21,17:49:56,17
HC2,EUPCYA,1/18/21,13:16:58,13
HC2,EUPCYA,1/18/21,13:27:35,13
HC2,EUPCYA,1/18/21,13:29:14,13
HC2,SYLAUD,1/18/21,18:29:24,18
HC2,RATNOR,1/19/21,3:06:30,3
HC2,RATNOR,1/19/21,3:06:51,3
HC2,RATNOR,1/19/21,3:39:08,3
HC2,RATNOR,1/19/21,3:39:19,3
HC2,RATNOR,1/19/21,3:39:34,3
HC2,RATNOR,1/19/21,3:39:47,3
HC2,SYLAUD,1/19/21,21:21:10,21
HC2,SYLAUD,1/19/21,22:05:17,22
HC2,SYLAUD,1/19/21,23:58:34,23
HC2,SYLAUD,1/20/21,0:02:04,0
HC2,RATNOR,1/20/21,2:16:38,2
HC2,SYLAUD,1/20/21,3:46:35,3
HC2,CANLAT,1/20/21,17:30:03,17
HC2,SYLAUD,1/20/21,19:29:05,19
HC2,SYLAUD,1/21/21,0:38:49,0
HC2,SYLAUD,1/21/21,4:44:05,4
HC2,SYLAUD,1/21/21,4:44:16,4
HC2,SYLAUD,1/21/21,4:44:27,4
HC2,SYLAUD,1/21/21,5:35:58,5
HC2,CANLAT,1/21/21,12:46:17,12
HC2,CANLAT,1/21/21,15:59:34,15
HC2,SYLAUD,1/21/21,18:41:42,18
HC2,SELSAS,1/22/21,10:04:33,10
HC2,ZENMAC,1/22/21,10:17:19,10
HC2,SYLAUD,1/22/21,18:42:57,18
HC2,SYLAUD,1/23/21,1:28:43,1
HC2,SYLAUD,1/23/21,1:28:55,1
HC2,SYLAUD,1/24/21,1:36:52,1
HC2,SYLAUD,1/23/21,1:37:42,1
HC2,SYLAUD,1/23/21,1:37:56,1
HC2,SYLAUD,1/23/21,1:38:31,1
HC2,SYLAUD,1/23/21,3:53:01,3
HC2,SYLAUD,1/23/21,4:04:35,4
HC2,SYLAUD,1/23/21,5:51:34,5
HC2,RATNOR,1/23/21,12:25:49,12
HC2,SYLAUD,1/24/21,17:51:47,17
HC2,SYLAUD,1/24/21,17:53:00,17
HC2,SYLAUD,1/24/21,21:25:31,21
HC2,RATNOR,1/25/21,21:09:35,21
HC2,RATNOR,1/25/21,21:14:33,21
HC2,SYLAUD,1/26/21,4:36:01,4
HC2,SYLAUD,1/26/21,5:37:40,5
HC2,CANLAT,1/26/21,7:05:00,7
HC2,CANLAT,1/26/21,7:05:11,7
HC2,CANLAT,1/26/21,7:05:25,7
HC2,CANLAT,1/26/21,7:05:35,7
HC2,CANLAT,1/26/21,7:18:38,7
HC2,CANLAT,1/26/21,7:18:48,7
HC2,CANLAT,1/26/21,7:18:58,7
HC2,CANLAT,1/26/21,7:19:08,7
HC2,CANLAT,1/26/21,7:20:09,7
HC2,CANLAT,1/26/21,7:20:19,7
HC2,RATNOR,1/26/21,20:59:31,20
HC2,SYLAUD,1/27/21,3:10:05,3
HC2,CANLAT,1/27/21,16:42:11,16
HC3,PASDOM,2/6/21,11:28:24,11
HC3,PASDOM,2/6/21,13:06:29,13
HC3,PASDOM,2/6/21,13:20:08,13
HC3,PASDOM,2/6/21,14:55:24,14
HC3,ZENMAC,2/6/21,15:06:01,15
HC3,SITCAN,2/6/21,17:03:23,17
HC3,PASDOM,2/7/21,14:54:14,14
HC3,PASDOM,2/7/21,15:02:00,15
HC3,SYLAUD,2/7/21,19:50:10,19
HC3,RATNOR,2/8/21,3:38:51,3
HC3,PASDOM,2/8/21,11:04:37,11
HC3,ZENMAC,2/8/21,14:31:29,14
HC3,ZENMAC,2/8/21,15:22:04,15
HC3,SYLAUD,2/8/21,16:12:20,16
HC3,SYLAUD,2/8/21,16:14:45,16
HC3,RATNOR,2/8/21,18:59:55,18
HC3,HAEMEX,2/9/21,6:38:55,6
HC3,CANLAT,2/9/21,6:57:53,6
HC3,SETCOR,2/9/21,7:20:08,7
HC3,ZENMAC,2/9/21,10:43:39,10
HC3,PASDOM,2/9/21,12:11:40,12
HC3,PASDOM,2/9/21,12:18:43,12
HC3,PASDOM,2/9/21,12:22:52,12
HC3,SYLAUD,2/9/21,13:29:11,13
HC3,SYLAUD,2/9/21,15:34:21,15
HC3,SYLAUD,2/9/21,16:25:56,16
HC3,SYLAUD,2/9/21,17:46:59,17
HC3,CANLAT,2/10/21,9:37:03,9
HC3,CANLAT,2/10/21,9:37:56,9
HC3,CANLAT,2/10/21,9:38:15,9
HC3,CANLAT,2/10/21,9:38:24,9
HC3,CANLAT,2/10/21,9:43:55,9
HC3,CANLAT,2/10/21,9:44:06,9
HC3,CANLAT,2/10/21,9:44:20,9
HC3,CANLAT,2/10/21,9:44:32,9
HC3,CANLAT,2/10/21,10:01:49,10
HC3,MIMPOL,2/11/21,13:58:29,13
HC3,SETCOR,2/11/21,14:18:36,14
HC3,MIMPOL,2/11/21,15:00:32,15
HC3,MIMPOL,2/11/21,15:01:18,15
HC3,HAEMEX,2/11/21,15:15:49,15
HC3,SETCOR,2/11/21,15:27:49,15
HC3,PASDOM,2/11/21,15:29:29,15
HC3,SETCOR,2/11/21,16:32:02,16
HC3,ZENMAC,2/11/21,16:40:18,16
HC3,SYLAUD,2/11/21,18:13:04,18
HC3,SYLAUD,2/11/21,18:20:35,18
HC3,SYLAUD,2/12/21,0:50:45,0
HC3,SYLAUD,2/12/21,0:51:03,0
HC3,SYLAUD,2/12/21,0:51:21,0
HC3,HAEMEX,2/12/21,12:34:58,12
HC3,HAEMEX,2/12/21,12:35:18,12
HC3,HAEMEX,2/12/21,12:35:50,12
HC3,HAEMEX,2/12/21,12:36:36,12
HC3,HAEMEX,2/12/21,12:38:52,12
HC3,SETCOR,2/12/21,13:24:09,13
HC3,SETCOR,2/12/21,13:25:24,13
HC3,SETCOR,2/12/21,15:18:59,15
HC3,MIMPOL,2/12/21,15:21:26,15
HC3,MIMPOL,2/12/21,15:27:47,15
HC3,ZONLEU,2/12/21,15:29:42,15
HC3,SETCOR,2/12/21,15:29:42,15
HC3,PASDOM,2/12/21,15:32:16,15
HC3,SETCOR,2/12/21,16:14:53,16
HC3,PASDOM,2/12/21,16:42:54,16
HC3,SETCOR,2/13/21,10:33:39,10
HC3,HAEMEX,2/13/21,10:48:21,10
HC3,ZONLEU,2/13/21,12:39:57,12
HC3,ZONLEU,2/13/21,14:06:42,14
HC3,MIMPOL,2/13/21,14:17:23,14
HC3,SYLAUD,2/14/21,0:51:35,0
HC3,SELRUF,2/14/21,8:10:28,8
HC3,ZENMAC,2/14/21,8:47:29,8
HC3,ZENMAC,2/14/21,8:47:54,8
HC3,RATNOR,2/15/21,0:23:17,0
HC3,RATNOR,2/15/21,1:37:25,1
HC3,SYLAUD,2/15/21,6:23:14,6
HC3,CANLAT,2/15/21,7:04:21,7
HC3,CANLAT,2/15/21,7:04:30,7
HC3,MIMPOL,2/15/21,11:48:29,11
HC3,HAEMEX,2/15/21,12:53:39,12
HC3,RATNOR,2/15/21,21:43:40,21
HC3,HAEMEX,2/16/21,9:06:07,9
HC3,HAEMEX,2/13/21,14:02:05,14
HC3,PASDOM,2/16/21,9:39:13,9
HC3,PASDOM,2/16/21,9:48:01,9
HC3,ZENMAC,2/16/21,10:21:46,10
HC3,ZENMAC,2/16/21,10:22:09,10
HC3,SETCOR,2/16/21,16:32:36,16
HC3,RATNOR,2/16/21,18:01:30,18
HC3,ZENMAC,2/17/21,8:10:18,8
HC3,ZENMAC,2/17/21,8:37:27,8
HC3,ZENMAC,2/17/21,8:37:59,8
HC3,ZENMAC,2/17/21,8:42:05,8
HC3,SELRUF,2/17/21,9:29:32,9
HC3,HAEMEX,2/17/21,11:19:04,11
HC3,PASDOM,2/17/21,12:37:40,12
HC3,PASDOM,2/17/21,13:48:18,13
HC3,SETCOR,2/17/21,14:08:24,14
HC3,PASDOM,2/17/21,14:30:21,14
HC3,PASDOM,2/17/21,14:31:28,14
HC3,PASDOM,2/17/21,14:32:33,14
HC3,PASDOM,2/17/21,14:45:59,14
HC3,PASDOM,2/17/21,14:47:22,14
HC3,PASDOM,2/17/21,14:56:12,14
HC3,SETCOR,2/17/21,15:10:10,15
HC3,SETCOR,2/17/21,15:10:22,15
HC3,HAEMEX,2/17/21,15:23:42,15
HC3,HAEMEX,2/17/21,15:23:53,15
HC3,SETCOR,2/17/21,15:44:37,15
HC3,SETCOR,2/17/21,16:18:34,16
HC3,SETCOR,2/17/21,16:44:31,16
HC3,RATNOR,2/18/21,0:47:21,0
HC3,SYLAUD,2/18/21,3:07:34,3
HC3,SETCOR,2/18/21,8:25:24,8
HC3,SETCOR,2/18/21,8:27:23,8
HC3,ZENMAC,2/18/21,8:56:37,8
HC3,ZENMAC,2/18/21,8:58:33,8
HC3,PASDOM,2/18/21,9:50:34,9
HC3,PASDOM,2/18/21,10:22:34,10
HC3,ZENMAC,2/18/21,10:27:13,10
HC3,SYLAUD,3/4/21,11:24:43,11
HC3,SYLAUD,3/4/21,11:25:37,11
HC3,HAEMEX,3/4/21,12:49:24,12
HC3,SYLAUD,3/5/21,18:42:28,18
HC3,SYLAUD,3/6/21,10:44:01,10
HC3,SYLAUD,3/6/21,11:03:09,11
HC3,HAEMEX,3/6/21,11:45:58,11
HC3,SYLAUD,3/6/21,13:27:11,13
HC3,HAEMEX,3/6/21,14:23:02,14
HC3,RATNOR,3/7/21,20:48:46,20
HC3,SYLAUD,3/8/21,0:45:12,0
HC3,SYLAUD,3/8/21,0:45:38,0
HC3,RATNOR,3/8/21,4:35:33,4
HC3,HAEMEX,3/9/21,9:48:05,9
HC3,SCEOCC,3/9/21,12:17:49,12
HC3,HAEMEX,3/9/21,13:54:43,13
HC3,SYLAUD,3/9/21,21:02:54,21
HC3,SYLAUD,3/9/21,22:20:55,22
HC3,CANLAT,3/10/21,6:45:16,6
HC3,HAEMEX,3/10/21,9:26:07,9
HC3,HAEMEX,3/10/21,10:01:27,10
HC3,HAEMEX,3/10/21,10:47:32,10
HC3,HAEMEX,3/10/21,11:05:36,11
HC3,SYLAUD,3/10/21,17:11:25,17
HC3,ZENMAC,3/11/21,12:48:39,12
HC3,SYLAUD,3/11/21,16:18:46,16
HC3,SYLAUD,3/11/21,21:14:54,21
HC3,RATNOR,3/11/21,22:42:49,22
HC3,SITCAN,3/12/21,14:21:43,14
HC3,SITCAN,3/12/21,14:37:08,14
HC3,COLUMB,3/12/21,15:36:48,15
HC3,COLUMB,3/12/21,16:05:56,16
HC3,SYLAUD,3/12/21,19:39:59,19
HC3,SYLAUD,3/13/21,9:06:05,9
HC3,SYLAUD,3/13/21,9:26:48,9
HC3,MIMPOL,3/13/21,14:18:39,14
HC3,SYLAUD,3/13/21,19:02:29,19
HC3,SYLAUD,3/14/21,11:19:24,11
HC3,SYLAUD,3/14/21,11:20:01,11
HC3,SITCAN,3/14/21,15:56:36,15
HC3,SYLAUD,3/15/21,2:59:57,2
HC3,ZENMAC,3/15/21,12:36:49,12
HC3,SITCAN,3/15/21,17:33:29,17
HC3,SITCAN,3/15/21,17:51:10,17
HC3,SYLAUD,3/15/21,22:41:39,22
HC3,ZENMAC,3/17/21,14:33:57,14
HC3,ZENMAC,3/17/21,14:34:55,14
HC3,ZENMAC,3/17/21,14:36:31,14
HC3,ZENMAC,3/17/21,14:37:30,14
HC3,RATNOR,3/17/21,21:31:09,21
HC3,SYLAUD,3/18/21,13:50:16,13
HC3,SYLAUD,3/18/21,15:08:19,15
HC3,SCEOCC,3/20/21,14:07:29,14
HC3,SYLAUD,3/21/21,7:50:10,7
HC3,SYLAUD,3/21/21,7:52:15,7
HC3,PASDOM,3/21/21,8:49:09,8
HC3,SCEOCC,3/21/21,12:50:29,12
HC3,SCEOCC,3/21/21,12:50:45,12
HC3,SYLAUD,3/21/21,21:50:56,21
HC3,SYLAUD,3/21/21,22:04:44,22
HC3,SYLAUD,3/22/21,3:57:15,3
HC3,SYLAUD,3/22/21,5:11:35,5
HC3,SETCOR,3/22/21,17:29:52,17
HC3,SYLAUD,3/23/21,6:49:54,6
HC3,SYLAUD,3/23/21,7:06:46,7
HC3,SYLAUD,3/23/21,7:19:12,7
HC3,SCEOCC,3/23/21,13:26:10,13
HC3,SYLAUD,3/23/21,15:57:14,15
HC3,SYLAUD,3/23/21,20:01:51,20
HC3,SYLAUD,3/23/21,20:59:59,20
HC3,SYLAUD,3/24/21,3:15:37,3
HC3,SYLAUD,3/24/21,9:11:52,9
HC3,SYLAUD,3/24/21,9:21:34,9
HC3,SYLAUD,3/24/21,9:24:51,9
HC3,SYLAUD,3/24/21,18:24:21,18
HC3,SYLAUD,3/24/21,18:27:55,18
HC3,SYLAUD,3/24/21,19:34:22,19
PR1,CANLAT,2/6/21,22:08:35,22
PR1,MIMPOL,2/8/21,16:46:43,16
PR1,CANLAT,2/10/21,18:19:20,18
PR1,SYLAUD,2/10/21,19:09:27,19
PR1,SYLAUD,2/10/21,5:02:30,5
PR1,ZENMAC,2/21/21,8:57:18,8
PR1,ZENMAC,2/21/21,8:58:01,8
PR1,CANLAT,2/22/21,18:59:55,18
PR1,CANLAT,2/22/21,20:21:16,20
PR1,CANLAT,2/22/21,20:21:35,20
HC2 A,SYLAUD,12/26/20,17:44:09,17
HC2 A,SYLAUD,12/26/20,17:44:33,17
HC2 A,SYLAUD,12/26/20,17:44:42,17
HC2 A,SYLAUD,12/26/20,17:44:54,17
HC2 A,SYLAUD,12/26/20,17:45:08,17
HC2 A,PASDOM,12/23/18,14:18:11,14
HC2 A,SYLAUD,12/26/20,17:45:21,17
HC2 A,SYLAUD,12/27/20,3:11:45,3
HC2 A,CANLAT,12/23/18,19:09:06,19
HC2 A,SYLAUD,12/17/20,3:13:04,3
HC2 A,SYLAUD,12/27/20,3:29:34,3
HC2 A,CANLAT,12/23/18,19:09:27,19
HC2 A,CANLAT,12/23/18,19:09:37,19
HC2 A,SYLAUD,12/27/20,4:36:58,4
HC2 A,CANLAT,12/22/18,16:08:59,16
HC2 A,CANLAT,12/23/18,19:09:48,19
HC2 A,CANLAT,12/23/18,19:28:23,19
HC2 A,SYLAUD,12/27/20,4:37:30,4
HC2 A,SYLAUD,12/22/18,19:22:35,19
HC2 A,CANLAT,12/23/18,19:28:34,19
HC2 A,SYLAUD,12/27/20,4:50:08,4
HC2 A,SYLAUD,12/27/20,4:50:23,4
HC2 A,RATNOR,12/24/18,2:15:24,2
HC2 A,SYLAUD,12/27/20,4:50:33,4
HC2 A,SYLAUD,12/23/18,0:46:46,0
HC2 A,CANLAT,12/24/18,5:07:12,5
HC2 A,SYLAUD,12/27/20,4:54:04,4
HC2 A,SYLAUD,12/23/18,0:46:56,0
HC2 A,SYLAUD,12/27/20,4:56:16,4
HC2 A,SYLAUD,12/24/18,10:30:01,10
HC2 A,SYLAUD,12/27/20,4:54:29,4
HC2 A,SYLAUD,12/23/18,1:37:04,1
HC2 A,SYLAUD,12/24/18,10:30:15,10
HC2 A,SYLAUD,12/27/20,4:55:32,4
HC2 A,SYLAUD,12/23/18,1:37:17,1
HC2 A,SYLAUD,12/24/18,10:30:27,10
HC2 A,SYLAUD,12/27/20,4:55:47,4
HC2 A,SYLAUD,12/23/18,1:37:36,1
HC2 A,SYLAUD,12/24/18,10:30:39,10
HC2 A,SYLAUD,12/27/20,4:56:00,4
HC2 A,SYLAUD,12/24/18,10:30:58,10
HC2 A,SYLAUD,12/27/20,4:56:10,4
HC2 A,SYLAUD,12/23/18,3:29:07,3
HC2 A,SYLAUD,12/24/18,10:31:21,10
HC2 A,SYLAUD,12/23/18,3:29:21,3
HC2 A,SYLAUD,12/23/18,3:29:32,3
HC2 A,SYLAUD,12/23/18,3:29:50,3
HC2 A,SYLAUD,12/27/20,4:57:05,4
HC2 A,SYLAUD,12/23/18,3:31:12,3
HC2 A,SYLAUD,12/24/18,17:22:11,17
HC2 A,SYLAUD,12/27/20,4:57:46,4
HC2 A,SYLAUD,12/23/18,4:04:38,4
HC2 A,SYLAUD,12/24/18,17:22:25,17
HC2 A,SYLAUD,12/24/18,17:22:35,17
HC2 A,SYLAUD,12/27/20,4:58:14,4
HC2 A,SYLAUD,12/27/20,5:01:47,5
HC2 A,CANLAT,12/24/18,17:59:09,17
HC2 A,SYLAUD,12/27/20,5:02:28,5
HC2 A,CANLAT,12/24/18,18:04:55,18
HC2 A,SYLAUD,12/27/20,5:02:43,5
HC2 A,SYLAUD,12/27/20,5:02:52,5
HC2 A,RATNOR,12/24/18,23:37:35,23
HC2 A,SYLAUD,12/27/20,5:03:09,5
HC2 A,RATNOR,12/24/18,23:57:08,23
HC2 A,SYLAUD,12/27/20,5:04:13,5
HC2 A,RATNOR,12/25/18,1:47:48,1
HC2 A,SYLAUD,12/27/20,5:04:22,5
HC2 A,RATNOR,12/25/18,3:12:53,3
HC2 A,SYLAUD,12/27/20,5:04:59,5
HC2 A,RATNOR,12/25/18,4:20:09,4
HC2 A,SYLAUD,12/27/20,5:05:21,5
HC2 A,SYLAUD,12/27/20,5:05:50,5
HC2 A,SYLAUD,12/27/20,5:06:03,5
HC2 A,SYLAUD,12/27/20,5:06:12,5
HC2 A,PASDOM,12/25/18,7:32:34,7
HC2 A,SYLAUD,12/27/20,5:06:25,5
HC2 A,SYLAUD,12/27/20,5:07:14,5
HC2 A,SYLAUD,12/27/20,5:07:28,5
HC2 A,SYLAUD,12/27/20,5:12:14,5
HC2 A,SYLAUD,12/27/20,19:31:06,19
HC2 A,SYLAUD,12/27/20,23:59:02,23
HC2 A,SYLAUD,12/27/20,23:59:17,23
HC2 A,RATNOR,12/25/18,17:34:56,17
HC2 A,RATNOR,12/28/20,2:06:09,2
HC2 A,SYLAUD,12/25/18,18:14:22,18
HC2 A,RATNOR,12/25/18,18:14:22,18
HC2 A,SYLAUD,12/25/18,19:13:57,19
HC2 A,RATNOR,12/25/18,19:13:57,19
HC2 A,RATNOR,12/26/18,5:14:44,5
HC2 A,PASDOM,12/26/18,7:49:01,7
HC2 A,SYLAUD,12/28/20,22:27:54,22
HC2 A,SYLAUD,12/26/18,8:21:13,8
HC2 A,SYLAUD,12/28/20,22:29:15,22
HC2 A,SYLAUD,12/28/20,22:29:25,22
HC2 A,RATNOR,12/28/20,23:30:52,23
HC2 A,RATNOR,12/29/20,3:36:02,3
PR1,SELSAS,3/11/21,15:06:22,15
PR1,CANLAT,3/13/21,2:41:53,2
PR1,PASDOM,3/16/21,19:45:16,19
SC1,CANLAT,2/18/21,23:51:00,23
SC1,SYLAUD,2/19/21,18:32:58,18
SC1,CANLAT,2/19/21,21:28:45,21
SC1,CANLAT,2/19/21,21:30:58,21
SC1,CANLAT,2/20/21,17:32:10,17
SC1,CANLAT,2/20/21,17:32:24,17
SC1,CANLAT,2/20/21,17:32:41,17
SC1,CANLAT,2/21/21,4:40:45,4
SC1,CANLAT,2/22/21,17:44:24,17
SC1,CANLAT,2/22/21,19:40:43,19
SC1,CANLAT,2/22/21,19:40:54,19
SC1,CANLAT,2/22/21,19:41:38,19
SC1,CANLAT,2/22/21,19:41:58,19
SC1,CANLAT,2/22/21,19:42:08,19
SC1,CANLAT,2/22/21,19:42:21,19
SC1,CANLAT,2/22/21,19:42:32,19
SC1,CANLAT,2/22/21,19:42:43,19
SC1,CANLAT,2/22/21,19:44:00,19
SC1,CANLAT,2/22/21,19:44:16,19
SC1,CANLAT,2/22/21,19:44:26,19
SC1,CANLAT,2/22/21,19:44:36,19
SC1,CANLAT,2/22/21,19:44:47,19
SC1,CANLAT,2/22/21,19:44:58,19
VP1,CANLAT,2/4/21,6:39:50,6
VP1,CANLAT,2/5/21,2:16:40,2
VP1,CANLAT,2/5/21,2:16:40,2
VP1,CANLAT,2/5/21,2:18:04,2
VP1,CANLAT,2/5/21,2:18:07,2
VP1,CANLAT,2/5/21,2:18:07,2
VP1,CANLAT,2/5/21,2:38:42,2
VP1,CANLAT,2/5/21,2:39:12,2
VP1,CANLAT,2/5/21,2:39:15,2
VP1,CANLAT,2/5/21,2:39:18,2
VP1,SYLAUD,2/5/21,7:17:02,7
VP1,SYLAUD,2/5/21,7:17:05,7
VP1,SYLAUD,2/5/21,7:17:08,7
VP1,SYLAUD,2/6/21,18:10:17,18
VP1,SYLAUD,2/6/21,18:10:29,18
VP1,SYLAUD,2/6/21,18:41:09,18
VP1,SYLAUD,2/6/21,19:34:21,19
VP1,SYLAUD,2/6/21,19:34:31,19
VP1,SYLAUD,2/6/21,19:50:24,19
VP1,SYLAUD,2/6/21,19:50:58,19
VP1,SYLAUD,2/6/21,19:51:15,19
VP1,SYLAUD,2/6/21,19:52:22,19
VP1,SYLAUD,2/6/21,19:56:11,19
VP1,SYLAUD,2/6/21,19:56:23,19
VP1,SYLAUD,2/6/21,19:56:38,19
VP1,SYLAUD,2/7/21,1:57:48,1
VP1,SYLAUD,2/7/21,4:22:10,4
VP1,ZONLEU,2/7/21,5:22:10,5
VP1,ZONLEU,2/7/21,14:13:45,14
VP1,SYLAUD,2/7/21,19:27:47,19
VP1,SYLAUD,2/7/21,19:27:57,19
VP1,SYLAUD,2/7/21,20:35:24,20
VP1,SYLAUD,2/7/21,20:35:35,20
VP1,SYLAUD,2/7/21,20:36:23,20
VP1,SYLAUD,2/7/21,23:56:27,23
VP1,SYLAUD,2/8/21,0:00:53,0
VP1,SYLAUD,2/8/21,5:57:27,5
VP1,SYLAUD,2/8/21,5:57:36,5
VP1,ZONLEU,2/8/21,8:46:08,8
VP1,SYLAUD,2/8/21,16:42:30,16
VP1,SYLAUD,2/8/21,18:29:19,18
VP1,SYLAUD,2/8/21,18:30:28,18
VP1,SYLAUD,2/8/21,18:32:04,18
VP1,SYLAUD,2/8/21,22:08:22,22
VP1,SYLAUD,2/9/21,0:27:31,0
VP1,SYLAUD,2/9/21,0:30:36,0
VP1,SYLAUD,2/9/21,0:32:05,0
VP1,SYLAUD,2/9/21,1:00:10,1
VP1,SYLAUD,2/9/21,1:00:34,1
VP1,SYLAUD,2/9/21,1:22:34,1
VP1,SYLAUD,2/9/21,2:07:30,2
VP1,SYLAUD,2/9/21,2:19:05,2
VP1,SYLAUD,2/9/21,2:20:15,2
VP1,SYLAUD,2/9/21,2:46:12,2
VP1,SYLAUD,2/9/21,2:46:23,2
VP1,SYLAUD,2/9/21,3:25:19,3
VP1,SYLAUD,2/9/21,3:25:29,3
VP1,SYLAUD,2/9/21,3:26:48,3
VP1,SYLAUD,2/9/21,4:23:20,4
VP1,SYLAUD,2/9/21,4:23:33,4
VP1,SYLAUD,2/9/21,4:23:43,4
VP1,SYLAUD,2/9/21,4:25:22,4
VP1,SYLAUD,2/9/21,4:37:15,4
VP1,SYLAUD,2/9/21,5:22:08,5
VP1,CANLAT,2/9/21,6:39:30,6
VP1,SYLAUD,2/9/21,9:59:56,9
VP1,SYLAUD,2/9/21,10:00:16,10
VP1,CANLAT,2/9/21,17:56:42,17
VP1,CANLAT,2/9/21,17:56:59,17
VP1,CANLAT,2/9/21,17:57:30,17
VP1,CANLAT,2/9/21,17:57:52,17
VP1,CANLAT,2/9/21,19:43:37,19
VP1,CANLAT,2/9/21,19:51:11,19
VP1,SYLAUD,2/9/21,21:48:24,21
VP1,SYLAUD,2/9/21,22:13:35,22
VP1,SYLAUD,2/9/21,23:27:41,23
VP1,SYLAUD,2/9/21,23:27:51,23
VP1,SYLAUD,2/9/21,23:42:38,23
VP1,SYLAUD,2/10/21,0:24:43,0
VP1,SYLAUD,2/10/21,0:42:05,0
VP1,SYLAUD,2/10/21,0:44:28,0
VP1,SYLAUD,2/10/21,3:21:16,3
VP1,SYLAUD,2/11/21,0:05:21,0
VP1,ZENMAC,2/11/21,11:49:09,11